full_date,date_key,year,quarter,month_number,month_name,week_of_year,day_name,is_weekend,is_payday,month_start
2015-11-07,20151107,2015,Q4,11,November,45,Saturday,1,0,2015-11-01
2015-11-08,20151108,2015,Q4,11,November,45,Sunday,1,0,2015-11-01
2015-11-09,20151109,2015,Q4,11,November,46,Monday,0,0,2015-11-01
2015-11-10,20151110,2015,Q4,11,November,46,Tuesday,0,0,2015-11-01
2015-11-11,20151111,2015,Q4,11,November,46,Wednesday,0,0,2015-11-01
2015-11-12,20151112,2015,Q4,11,November,46,Thursday,0,0,2015-11-01
2015-11-13,20151113,2015,Q4,11,November,46,Friday,0,0,2015-11-01
2015-11-14,20151114,2015,Q4,11,November,46,Saturday,1,0,2015-11-01
2015-11-15,20151115,2015,Q4,11,November,46,Sunday,1,1,2015-11-01
2015-11-16,20151116,2015,Q4,11,November,47,Monday,0,0,2015-11-01
2015-11-17,20151117,2015,Q4,11,November,47,Tuesday,0,0,2015-11-01
2015-11-18,20151118,2015,Q4,11,November,47,Wednesday,0,0,2015-11-01
2015-11-19,20151119,2015,Q4,11,November,47,Thursday,0,0,2015-11-01
2015-11-20,20151120,2015,Q4,11,November,47,Friday,0,0,2015-11-01
2015-11-21,20151121,2015,Q4,11,November,47,Saturday,1,0,2015-11-01
2015-11-22,20151122,2015,Q4,11,November,47,Sunday,1,0,2015-11-01
2015-11-23,20151123,2015,Q4,11,November,48,Monday,0,0,2015-11-01
2015-11-24,20151124,2015,Q4,11,November,48,Tuesday,0,0,2015-11-01
2015-11-25,20151125,2015,Q4,11,November,48,Wednesday,0,0,2015-11-01
2015-11-26,20151126,2015,Q4,11,November,48,Thursday,0,0,2015-11-01
2015-11-27,20151127,2015,Q4,11,November,48,Friday,0,0,2015-11-01
2015-11-28,20151128,2015,Q4,11,November,48,Saturday,1,0,2015-11-01
2015-11-29,20151129,2015,Q4,11,November,48,Sunday,1,0,2015-11-01
2015-11-30,20151130,2015,Q4,11,November,49,Monday,0,1,2015-11-01
2015-12-01,20151201,2015,Q4,12,December,49,Tuesday,0,0,2015-12-01
2015-12-02,20151202,2015,Q4,12,December,49,Wednesday,0,0,2015-12-01
2015-12-03,20151203,2015,Q4,12,December,49,Thursday,0,0,2015-12-01
2015-12-04,20151204,2015,Q4,12,December,49,Friday,0,0,2015-12-01
2015-12-05,20151205,2015,Q4,12,December,49,Saturday,1,0,2015-12-01
2015-12-06,20151206,2015,Q4,12,December,49,Sunday,1,0,2015-12-01
2015-12-07,20151207,2015,Q4,12,December,50,Monday,0,0,2015-12-01
2015-12-08,20151208,2015,Q4,12,December,50,Tuesday,0,0,2015-12-01
2015-12-09,20151209,2015,Q4,12,December,50,Wednesday,0,0,2015-12-01
2015-12-10,20151210,2015,Q4,12,December,50,Thursday,0,0,2015-12-01
2015-12-11,20151211,2015,Q4,12,December,50,Friday,0,0,2015-12-01
2015-12-12,20151212,2015,Q4,12,December,50,Saturday,1,0,2015-12-01
2015-12-13,20151213,2015,Q4,12,December,50,Sunday,1,0,2015-12-01
2015-12-14,20151214,2015,Q4,12,December,51,Monday,0,0,2015-12-01
2015-12-15,20151215,2015,Q4,12,December,51,Tuesday,0,1,2015-12-01
2015-12-16,20151216,2015,Q4,12,December,51,Wednesday,0,0,2015-12-01
2015-12-17,20151217,2015,Q4,12,December,51,Thursday,0,0,2015-12-01
2015-12-18,20151218,2015,Q4,12,December,51,Friday,0,0,2015-12-01
2015-12-19,20151219,2015,Q4,12,December,51,Saturday,1,0,2015-12-01
2015-12-20,20151220,2015,Q4,12,December,51,Sunday,1,0,2015-12-01
2015-12-21,20151221,2015,Q4,12,December,52,Monday,0,0,2015-12-01
2015-12-22,20151222,2015,Q4,12,December,52,Tuesday,0,0,2015-12-01
2015-12-23,20151223,2015,Q4,12,December,52,Wednesday,0,0,2015-12-01
2015-12-24,20151224,2015,Q4,12,December,52,Thursday,0,0,2015-12-01
2015-12-25,20151225,2015,Q4,12,December,52,Friday,0,0,2015-12-01
2015-12-26,20151226,2015,Q4,12,December,52,Saturday,1,0,2015-12-01
2015-12-27,20151227,2015,Q4,12,December,52,Sunday,1,0,2015-12-01
2015-12-28,20151228,2015,Q4,12,December,53,Monday,0,0,2015-12-01
2015-12-29,20151229,2015,Q4,12,December,53,Tuesday,0,0,2015-12-01
2015-12-30,20151230,2015,Q4,12,December,53,Wednesday,0,0,2015-12-01
2015-12-31,20151231,2015,Q4,12,December,53,Thursday,0,1,2015-12-01
2016-01-01,20160101,2016,Q1,1,January,53,Friday,0,0,2016-01-01
2016-01-02,20160102,2016,Q1,1,January,53,Saturday,1,0,2016-01-01
2016-01-03,20160103,2016,Q1,1,January,53,Sunday,1,0,2016-01-01
2016-01-04,20160104,2016,Q1,1,January,1,Monday,0,0,2016-01-01
2016-01-05,20160105,2016,Q1,1,January,1,Tuesday,0,0,2016-01-01
2016-01-06,20160106,2016,Q1,1,January,1,Wednesday,0,0,2016-01-01
2016-01-07,20160107,2016,Q1,1,January,1,Thursday,0,0,2016-01-01
2016-01-08,20160108,2016,Q1,1,January,1,Friday,0,0,2016-01-01
2016-01-09,20160109,2016,Q1,1,January,1,Saturday,1,0,2016-01-01
2016-01-10,20160110,2016,Q1,1,January,1,Sunday,1,0,2016-01-01
2016-01-11,20160111,2016,Q1,1,January,2,Monday,0,0,2016-01-01
2016-01-12,20160112,2016,Q1,1,January,2,Tuesday,0,0,2016-01-01
2016-01-13,20160113,2016,Q1,1,January,2,Wednesday,0,0,2016-01-01
2016-01-14,20160114,2016,Q1,1,January,2,Thursday,0,0,2016-01-01
2016-01-15,20160115,2016,Q1,1,January,2,Friday,0,1,2016-01-01
2016-01-16,20160116,2016,Q1,1,January,2,Saturday,1,0,2016-01-01
2016-01-17,20160117,2016,Q1,1,January,2,Sunday,1,0,2016-01-01
2016-01-18,20160118,2016,Q1,1,January,3,Monday,0,0,2016-01-01
2016-01-19,20160119,2016,Q1,1,January,3,Tuesday,0,0,2016-01-01
2016-01-20,20160120,2016,Q1,1,January,3,Wednesday,0,0,2016-01-01
2016-01-21,20160121,2016,Q1,1,January,3,Thursday,0,0,2016-01-01
2016-01-22,20160122,2016,Q1,1,January,3,Friday,0,0,2016-01-01
2016-01-23,20160123,2016,Q1,1,January,3,Saturday,1,0,2016-01-01
2016-01-24,20160124,2016,Q1,1,January,3,Sunday,1,0,2016-01-01
2016-01-25,20160125,2016,Q1,1,January,4,Monday,0,0,2016-01-01
2016-01-26,20160126,2016,Q1,1,January,4,Tuesday,0,0,2016-01-01
2016-01-27,20160127,2016,Q1,1,January,4,Wednesday,0,0,2016-01-01
2016-01-28,20160128,2016,Q1,1,January,4,Thursday,0,0,2016-01-01
2016-01-29,20160129,2016,Q1,1,January,4,Friday,0,0,2016-01-01
2016-01-30,20160130,2016,Q1,1,January,4,Saturday,1,0,2016-01-01
2016-01-31,20160131,2016,Q1,1,January,4,Sunday,1,1,2016-01-01
2016-02-01,20160201,2016,Q1,2,February,5,Monday,0,0,2016-02-01
2016-02-02,20160202,2016,Q1,2,February,5,Tuesday,0,0,2016-02-01
2016-02-03,20160203,2016,Q1,2,February,5,Wednesday,0,0,2016-02-01
2016-02-04,20160204,2016,Q1,2,February,5,Thursday,0,0,2016-02-01
2016-02-05,20160205,2016,Q1,2,February,5,Friday,0,0,2016-02-01
2016-02-06,20160206,2016,Q1,2,February,5,Saturday,1,0,2016-02-01
2016-02-07,20160207,2016,Q1,2,February,5,Sunday,1,0,2016-02-01
2016-02-08,20160208,2016,Q1,2,February,6,Monday,0,0,2016-02-01
2016-02-09,20160209,2016,Q1,2,February,6,Tuesday,0,0,2016-02-01
2016-02-10,20160210,2016,Q1,2,February,6,Wednesday,0,0,2016-02-01
2016-02-11,20160211,2016,Q1,2,February,6,Thursday,0,0,2016-02-01
2016-02-12,20160212,2016,Q1,2,February,6,Friday,0,0,2016-02-01
2016-02-13,20160213,2016,Q1,2,February,6,Saturday,1,0,2016-02-01
2016-02-14,20160214,2016,Q1,2,February,6,Sunday,1,0,2016-02-01
2016-02-15,20160215,2016,Q1,2,February,7,Monday,0,1,2016-02-01
2016-02-16,20160216,2016,Q1,2,February,7,Tuesday,0,0,2016-02-01
2016-02-17,20160217,2016,Q1,2,February,7,Wednesday,0,0,2016-02-01
2016-02-18,20160218,2016,Q1,2,February,7,Thursday,0,0,2016-02-01
2016-02-19,20160219,2016,Q1,2,February,7,Friday,0,0,2016-02-01
2016-02-20,20160220,2016,Q1,2,February,7,Saturday,1,0,2016-02-01
2016-02-21,20160221,2016,Q1,2,February,7,Sunday,1,0,2016-02-01
2016-02-22,20160222,2016,Q1,2,February,8,Monday,0,0,2016-02-01
2016-02-23,20160223,2016,Q1,2,February,8,Tuesday,0,0,2016-02-01
2016-02-24,20160224,2016,Q1,2,February,8,Wednesday,0,0,2016-02-01
2016-02-25,20160225,2016,Q1,2,February,8,Thursday,0,0,2016-02-01
2016-02-26,20160226,2016,Q1,2,February,8,Friday,0,0,2016-02-01
2016-02-27,20160227,2016,Q1,2,February,8,Saturday,1,0,2016-02-01
2016-02-28,20160228,2016,Q1,2,February,8,Sunday,1,0,2016-02-01
2016-02-29,20160229,2016,Q1,2,February,9,Monday,0,1,2016-02-01
2016-03-01,20160301,2016,Q1,3,March,9,Tuesday,0,0,2016-03-01
2016-03-02,20160302,2016,Q1,3,March,9,Wednesday,0,0,2016-03-01
2016-03-03,20160303,2016,Q1,3,March,9,Thursday,0,0,2016-03-01
2016-03-04,20160304,2016,Q1,3,March,9,Friday,0,0,2016-03-01
2016-03-05,20160305,2016,Q1,3,March,9,Saturday,1,0,2016-03-01
2016-03-06,20160306,2016,Q1,3,March,9,Sunday,1,0,2016-03-01
2016-03-07,20160307,2016,Q1,3,March,10,Monday,0,0,2016-03-01
2016-03-08,20160308,2016,Q1,3,March,10,Tuesday,0,0,2016-03-01
2016-03-09,20160309,2016,Q1,3,March,10,Wednesday,0,0,2016-03-01
2016-03-10,20160310,2016,Q1,3,March,10,Thursday,0,0,2016-03-01
2016-03-11,20160311,2016,Q1,3,March,10,Friday,0,0,2016-03-01
2016-03-12,20160312,2016,Q1,3,March,10,Saturday,1,0,2016-03-01
2016-03-13,20160313,2016,Q1,3,March,10,Sunday,1,0,2016-03-01
2016-03-14,20160314,2016,Q1,3,March,11,Monday,0,0,2016-03-01
2016-03-15,20160315,2016,Q1,3,March,11,Tuesday,0,1,2016-03-01
2016-03-16,20160316,2016,Q1,3,March,11,Wednesday,0,0,2016-03-01
2016-03-17,20160317,2016,Q1,3,March,11,Thursday,0,0,2016-03-01
2016-03-18,20160318,2016,Q1,3,March,11,Friday,0,0,2016-03-01
2016-03-19,20160319,2016,Q1,3,March,11,Saturday,1,0,2016-03-01
2016-03-20,20160320,2016,Q1,3,March,11,Sunday,1,0,2016-03-01
2016-03-21,20160321,2016,Q1,3,March,12,Monday,0,0,2016-03-01
2016-03-22,20160322,2016,Q1,3,March,12,Tuesday,0,0,2016-03-01
2016-03-23,20160323,2016,Q1,3,March,12,Wednesday,0,0,2016-03-01
2016-03-24,20160324,2016,Q1,3,March,12,Thursday,0,0,2016-03-01
2016-03-25,20160325,2016,Q1,3,March,12,Friday,0,0,2016-03-01
2016-03-26,20160326,2016,Q1,3,March,12,Saturday,1,0,2016-03-01
2016-03-27,20160327,2016,Q1,3,March,12,Sunday,1,0,2016-03-01
2016-03-28,20160328,2016,Q1,3,March,13,Monday,0,0,2016-03-01
2016-03-29,20160329,2016,Q1,3,March,13,Tuesday,0,0,2016-03-01
2016-03-30,20160330,2016,Q1,3,March,13,Wednesday,0,0,2016-03-01
2016-03-31,20160331,2016,Q1,3,March,13,Thursday,0,1,2016-03-01
2016-04-01,20160401,2016,Q2,4,April,13,Friday,0,0,2016-04-01
2016-04-02,20160402,2016,Q2,4,April,13,Saturday,1,0,2016-04-01
2016-04-03,20160403,2016,Q2,4,April,13,Sunday,1,0,2016-04-01
2016-04-04,20160404,2016,Q2,4,April,14,Monday,0,0,2016-04-01
2016-04-05,20160405,2016,Q2,4,April,14,Tuesday,0,0,2016-04-01
2016-04-06,20160406,2016,Q2,4,April,14,Wednesday,0,0,2016-04-01
2016-04-07,20160407,2016,Q2,4,April,14,Thursday,0,0,2016-04-01
2016-04-08,20160408,2016,Q2,4,April,14,Friday,0,0,2016-04-01
2016-04-09,20160409,2016,Q2,4,April,14,Saturday,1,0,2016-04-01
2016-04-10,20160410,2016,Q2,4,April,14,Sunday,1,0,2016-04-01
2016-04-11,20160411,2016,Q2,4,April,15,Monday,0,0,2016-04-01
2016-04-12,20160412,2016,Q2,4,April,15,Tuesday,0,0,2016-04-01
2016-04-13,20160413,2016,Q2,4,April,15,Wednesday,0,0,2016-04-01
2016-04-14,20160414,2016,Q2,4,April,15,Thursday,0,0,2016-04-01
2016-04-15,20160415,2016,Q2,4,April,15,Friday,0,1,2016-04-01
2016-04-16,20160416,2016,Q2,4,April,15,Saturday,1,0,2016-04-01
2016-04-17,20160417,2016,Q2,4,April,15,Sunday,1,0,2016-04-01
2016-04-18,20160418,2016,Q2,4,April,16,Monday,0,0,2016-04-01
2016-04-19,20160419,2016,Q2,4,April,16,Tuesday,0,0,2016-04-01
2016-04-20,20160420,2016,Q2,4,April,16,Wednesday,0,0,2016-04-01
2016-04-21,20160421,2016,Q2,4,April,16,Thursday,0,0,2016-04-01
2016-04-22,20160422,2016,Q2,4,April,16,Friday,0,0,2016-04-01
2016-04-23,20160423,2016,Q2,4,April,16,Saturday,1,0,2016-04-01
2016-04-24,20160424,2016,Q2,4,April,16,Sunday,1,0,2016-04-01
2016-04-25,20160425,2016,Q2,4,April,17,Monday,0,0,2016-04-01
2016-04-26,20160426,2016,Q2,4,April,17,Tuesday,0,0,2016-04-01
2016-04-27,20160427,2016,Q2,4,April,17,Wednesday,0,0,2016-04-01
2016-04-28,20160428,2016,Q2,4,April,17,Thursday,0,0,2016-04-01
2016-04-29,20160429,2016,Q2,4,April,17,Friday,0,0,2016-04-01
2016-04-30,20160430,2016,Q2,4,April,17,Saturday,1,1,2016-04-01
2016-05-01,20160501,2016,Q2,5,May,17,Sunday,1,0,2016-05-01
2016-05-02,20160502,2016,Q2,5,May,18,Monday,0,0,2016-05-01
2016-05-03,20160503,2016,Q2,5,May,18,Tuesday,0,0,2016-05-01
2016-05-04,20160504,2016,Q2,5,May,18,Wednesday,0,0,2016-05-01
2016-05-05,20160505,2016,Q2,5,May,18,Thursday,0,0,2016-05-01
2016-05-06,20160506,2016,Q2,5,May,18,Friday,0,0,2016-05-01
2016-05-07,20160507,2016,Q2,5,May,18,Saturday,1,0,2016-05-01
2016-05-08,20160508,2016,Q2,5,May,18,Sunday,1,0,2016-05-01
2016-05-09,20160509,2016,Q2,5,May,19,Monday,0,0,2016-05-01
2016-05-10,20160510,2016,Q2,5,May,19,Tuesday,0,0,2016-05-01
2016-05-11,20160511,2016,Q2,5,May,19,Wednesday,0,0,2016-05-01
2016-05-12,20160512,2016,Q2,5,May,19,Thursday,0,0,2016-05-01
2016-05-13,20160513,2016,Q2,5,May,19,Friday,0,0,2016-05-01
2016-05-14,20160514,2016,Q2,5,May,19,Saturday,1,0,2016-05-01
2016-05-15,20160515,2016,Q2,5,May,19,Sunday,1,1,2016-05-01
2016-05-16,20160516,2016,Q2,5,May,20,Monday,0,0,2016-05-01
2016-05-17,20160517,2016,Q2,5,May,20,Tuesday,0,0,2016-05-01
2016-05-18,20160518,2016,Q2,5,May,20,Wednesday,0,0,2016-05-01
2016-05-19,20160519,2016,Q2,5,May,20,Thursday,0,0,2016-05-01
2016-05-20,20160520,2016,Q2,5,May,20,Friday,0,0,2016-05-01
2016-05-21,20160521,2016,Q2,5,May,20,Saturday,1,0,2016-05-01
2016-05-22,20160522,2016,Q2,5,May,20,Sunday,1,0,2016-05-01
2016-05-23,20160523,2016,Q2,5,May,21,Monday,0,0,2016-05-01
2016-05-24,20160524,2016,Q2,5,May,21,Tuesday,0,0,2016-05-01
2016-05-25,20160525,2016,Q2,5,May,21,Wednesday,0,0,2016-05-01
2016-05-26,20160526,2016,Q2,5,May,21,Thursday,0,0,2016-05-01
2016-05-27,20160527,2016,Q2,5,May,21,Friday,0,0,2016-05-01
2016-05-28,20160528,2016,Q2,5,May,21,Saturday,1,0,2016-05-01
2016-05-29,20160529,2016,Q2,5,May,21,Sunday,1,0,2016-05-01
2016-05-30,20160530,2016,Q2,5,May,22,Monday,0,0,2016-05-01
2016-05-31,20160531,2016,Q2,5,May,22,Tuesday,0,1,2016-05-01
2016-06-01,20160601,2016,Q2,6,June,22,Wednesday,0,0,2016-06-01
2016-06-02,20160602,2016,Q2,6,June,22,Thursday,0,0,2016-06-01
2016-06-03,20160603,2016,Q2,6,June,22,Friday,0,0,2016-06-01
2016-06-04,20160604,2016,Q2,6,June,22,Saturday,1,0,2016-06-01
2016-06-05,20160605,2016,Q2,6,June,22,Sunday,1,0,2016-06-01
2016-06-06,20160606,2016,Q2,6,June,23,Monday,0,0,2016-06-01
2016-06-07,20160607,2016,Q2,6,June,23,Tuesday,0,0,2016-06-01
2016-06-08,20160608,2016,Q2,6,June,23,Wednesday,0,0,2016-06-01
2016-06-09,20160609,2016,Q2,6,June,23,Thursday,0,0,2016-06-01
2016-06-10,20160610,2016,Q2,6,June,23,Friday,0,0,2016-06-01
2016-06-11,20160611,2016,Q2,6,June,23,Saturday,1,0,2016-06-01
2016-06-12,20160612,2016,Q2,6,June,23,Sunday,1,0,2016-06-01
2016-06-13,20160613,2016,Q2,6,June,24,Monday,0,0,2016-06-01
2016-06-14,20160614,2016,Q2,6,June,24,Tuesday,0,0,2016-06-01
2016-06-15,20160615,2016,Q2,6,June,24,Wednesday,0,1,2016-06-01
2016-06-16,20160616,2016,Q2,6,June,24,Thursday,0,0,2016-06-01
2016-06-17,20160617,2016,Q2,6,June,24,Friday,0,0,2016-06-01
2016-06-18,20160618,2016,Q2,6,June,24,Saturday,1,0,2016-06-01
2016-06-19,20160619,2016,Q2,6,June,24,Sunday,1,0,2016-06-01
2016-06-20,20160620,2016,Q2,6,June,25,Monday,0,0,2016-06-01
2016-06-21,20160621,2016,Q2,6,June,25,Tuesday,0,0,2016-06-01
2016-06-22,20160622,2016,Q2,6,June,25,Wednesday,0,0,2016-06-01
2016-06-23,20160623,2016,Q2,6,June,25,Thursday,0,0,2016-06-01
2016-06-24,20160624,2016,Q2,6,June,25,Friday,0,0,2016-06-01
2016-06-25,20160625,2016,Q2,6,June,25,Saturday,1,0,2016-06-01
2016-06-26,20160626,2016,Q2,6,June,25,Sunday,1,0,2016-06-01
2016-06-27,20160627,2016,Q2,6,June,26,Monday,0,0,2016-06-01
2016-06-28,20160628,2016,Q2,6,June,26,Tuesday,0,0,2016-06-01
2016-06-29,20160629,2016,Q2,6,June,26,Wednesday,0,0,2016-06-01
2016-06-30,20160630,2016,Q2,6,June,26,Thursday,0,1,2016-06-01
2016-07-01,20160701,2016,Q3,7,July,26,Friday,0,0,2016-07-01
2016-07-02,20160702,2016,Q3,7,July,26,Saturday,1,0,2016-07-01
2016-07-03,20160703,2016,Q3,7,July,26,Sunday,1,0,2016-07-01
2016-07-04,20160704,2016,Q3,7,July,27,Monday,0,0,2016-07-01
2016-07-05,20160705,2016,Q3,7,July,27,Tuesday,0,0,2016-07-01
2016-07-06,20160706,2016,Q3,7,July,27,Wednesday,0,0,2016-07-01
2016-07-07,20160707,2016,Q3,7,July,27,Thursday,0,0,2016-07-01
2016-07-08,20160708,2016,Q3,7,July,27,Friday,0,0,2016-07-01
2016-07-09,20160709,2016,Q3,7,July,27,Saturday,1,0,2016-07-01
2016-07-10,20160710,2016,Q3,7,July,27,Sunday,1,0,2016-07-01
2016-07-11,20160711,2016,Q3,7,July,28,Monday,0,0,2016-07-01
2016-07-12,20160712,2016,Q3,7,July,28,Tuesday,0,0,2016-07-01
2016-07-13,20160713,2016,Q3,7,July,28,Wednesday,0,0,2016-07-01
2016-07-14,20160714,2016,Q3,7,July,28,Thursday,0,0,2016-07-01
2016-07-15,20160715,2016,Q3,7,July,28,Friday,0,1,2016-07-01
2016-07-16,20160716,2016,Q3,7,July,28,Saturday,1,0,2016-07-01
2016-07-17,20160717,2016,Q3,7,July,28,Sunday,1,0,2016-07-01
2016-07-18,20160718,2016,Q3,7,July,29,Monday,0,0,2016-07-01
2016-07-19,20160719,2016,Q3,7,July,29,Tuesday,0,0,2016-07-01
2016-07-20,20160720,2016,Q3,7,July,29,Wednesday,0,0,2016-07-01
2016-07-21,20160721,2016,Q3,7,July,29,Thursday,0,0,2016-07-01
2016-07-22,20160722,2016,Q3,7,July,29,Friday,0,0,2016-07-01
2016-07-23,20160723,2016,Q3,7,July,29,Saturday,1,0,2016-07-01
2016-07-24,20160724,2016,Q3,7,July,29,Sunday,1,0,2016-07-01
2016-07-25,20160725,2016,Q3,7,July,30,Monday,0,0,2016-07-01
2016-07-26,20160726,2016,Q3,7,July,30,Tuesday,0,0,2016-07-01
2016-07-27,20160727,2016,Q3,7,July,30,Wednesday,0,0,2016-07-01
2016-07-28,20160728,2016,Q3,7,July,30,Thursday,0,0,2016-07-01
2016-07-29,20160729,2016,Q3,7,July,30,Friday,0,0,2016-07-01
2016-07-30,20160730,2016,Q3,7,July,30,Saturday,1,0,2016-07-01
2016-07-31,20160731,2016,Q3,7,July,30,Sunday,1,1,2016-07-01
2016-08-01,20160801,2016,Q3,8,August,31,Monday,0,0,2016-08-01
2016-08-02,20160802,2016,Q3,8,August,31,Tuesday,0,0,2016-08-01
2016-08-03,20160803,2016,Q3,8,August,31,Wednesday,0,0,2016-08-01
2016-08-04,20160804,2016,Q3,8,August,31,Thursday,0,0,2016-08-01
2016-08-05,20160805,2016,Q3,8,August,31,Friday,0,0,2016-08-01
2016-08-06,20160806,2016,Q3,8,August,31,Saturday,1,0,2016-08-01
2016-08-07,20160807,2016,Q3,8,August,31,Sunday,1,0,2016-08-01
2016-08-08,20160808,2016,Q3,8,August,32,Monday,0,0,2016-08-01
2016-08-09,20160809,2016,Q3,8,August,32,Tuesday,0,0,2016-08-01
2016-08-10,20160810,2016,Q3,8,August,32,Wednesday,0,0,2016-08-01
2016-08-11,20160811,2016,Q3,8,August,32,Thursday,0,0,2016-08-01
2016-08-12,20160812,2016,Q3,8,August,32,Friday,0,0,2016-08-01
2016-08-13,20160813,2016,Q3,8,August,32,Saturday,1,0,2016-08-01
2016-08-14,20160814,2016,Q3,8,August,32,Sunday,1,0,2016-08-01
2016-08-15,20160815,2016,Q3,8,August,33,Monday,0,1,2016-08-01
2016-08-16,20160816,2016,Q3,8,August,33,Tuesday,0,0,2016-08-01
2016-08-17,20160817,2016,Q3,8,August,33,Wednesday,0,0,2016-08-01
2016-08-18,20160818,2016,Q3,8,August,33,Thursday,0,0,2016-08-01
2016-08-19,20160819,2016,Q3,8,August,33,Friday,0,0,2016-08-01
2016-08-20,20160820,2016,Q3,8,August,33,Saturday,1,0,2016-08-01
2016-08-21,20160821,2016,Q3,8,August,33,Sunday,1,0,2016-08-01
2016-08-22,20160822,2016,Q3,8,August,34,Monday,0,0,2016-08-01
2016-08-23,20160823,2016,Q3,8,August,34,Tuesday,0,0,2016-08-01
2016-08-24,20160824,2016,Q3,8,August,34,Wednesday,0,0,2016-08-01
2016-08-25,20160825,2016,Q3,8,August,34,Thursday,0,0,2016-08-01
2016-08-26,20160826,2016,Q3,8,August,34,Friday,0,0,2016-08-01
2016-08-27,20160827,2016,Q3,8,August,34,Saturday,1,0,2016-08-01
2016-08-28,20160828,2016,Q3,8,August,34,Sunday,1,0,2016-08-01
2016-08-29,20160829,2016,Q3,8,August,35,Monday,0,0,2016-08-01
2016-08-30,20160830,2016,Q3,8,August,35,Tuesday,0,0,2016-08-01
2016-08-31,20160831,2016,Q3,8,August,35,Wednesday,0,1,2016-08-01
2016-09-01,20160901,2016,Q3,9,September,35,Thursday,0,0,2016-09-01
2016-09-02,20160902,2016,Q3,9,September,35,Friday,0,0,2016-09-01
2016-09-03,20160903,2016,Q3,9,September,35,Saturday,1,0,2016-09-01
2016-09-04,20160904,2016,Q3,9,September,35,Sunday,1,0,2016-09-01
2016-09-05,20160905,2016,Q3,9,September,36,Monday,0,0,2016-09-01
2016-09-06,20160906,2016,Q3,9,September,36,Tuesday,0,0,2016-09-01
2016-09-07,20160907,2016,Q3,9,September,36,Wednesday,0,0,2016-09-01
2016-09-08,20160908,2016,Q3,9,September,36,Thursday,0,0,2016-09-01
2016-09-09,20160909,2016,Q3,9,September,36,Friday,0,0,2016-09-01
2016-09-10,20160910,2016,Q3,9,September,36,Saturday,1,0,2016-09-01
2016-09-11,20160911,2016,Q3,9,September,36,Sunday,1,0,2016-09-01
2016-09-12,20160912,2016,Q3,9,September,37,Monday,0,0,2016-09-01
2016-09-13,20160913,2016,Q3,9,September,37,Tuesday,0,0,2016-09-01
2016-09-14,20160914,2016,Q3,9,September,37,Wednesday,0,0,2016-09-01
2016-09-15,20160915,2016,Q3,9,September,37,Thursday,0,1,2016-09-01
2016-09-16,20160916,2016,Q3,9,September,37,Friday,0,0,2016-09-01
2016-09-17,20160917,2016,Q3,9,September,37,Saturday,1,0,2016-09-01
2016-09-18,20160918,2016,Q3,9,September,37,Sunday,1,0,2016-09-01
2016-09-19,20160919,2016,Q3,9,September,38,Monday,0,0,2016-09-01
2016-09-20,20160920,2016,Q3,9,September,38,Tuesday,0,0,2016-09-01
2016-09-21,20160921,2016,Q3,9,September,38,Wednesday,0,0,2016-09-01
2016-09-22,20160922,2016,Q3,9,September,38,Thursday,0,0,2016-09-01
2016-09-23,20160923,2016,Q3,9,September,38,Friday,0,0,2016-09-01
2016-09-24,20160924,2016,Q3,9,September,38,Saturday,1,0,2016-09-01
2016-09-25,20160925,2016,Q3,9,September,38,Sunday,1,0,2016-09-01
2016-09-26,20160926,2016,Q3,9,September,39,Monday,0,0,2016-09-01
2016-09-27,20160927,2016,Q3,9,September,39,Tuesday,0,0,2016-09-01
2016-09-28,20160928,2016,Q3,9,September,39,Wednesday,0,0,2016-09-01
2016-09-29,20160929,2016,Q3,9,September,39,Thursday,0,0,2016-09-01
2016-09-30,20160930,2016,Q3,9,September,39,Friday,0,1,2016-09-01
2016-10-01,20161001,2016,Q4,10,October,39,Saturday,1,0,2016-10-01
2016-10-02,20161002,2016,Q4,10,October,39,Sunday,1,0,2016-10-01
2016-10-03,20161003,2016,Q4,10,October,40,Monday,0,0,2016-10-01
2016-10-04,20161004,2016,Q4,10,October,40,Tuesday,0,0,2016-10-01
2016-10-05,20161005,2016,Q4,10,October,40,Wednesday,0,0,2016-10-01
2016-10-06,20161006,2016,Q4,10,October,40,Thursday,0,0,2016-10-01
2016-10-07,20161007,2016,Q4,10,October,40,Friday,0,0,2016-10-01
2016-10-08,20161008,2016,Q4,10,October,40,Saturday,1,0,2016-10-01
2016-10-09,20161009,2016,Q4,10,October,40,Sunday,1,0,2016-10-01
2016-10-10,20161010,2016,Q4,10,October,41,Monday,0,0,2016-10-01
2016-10-11,20161011,2016,Q4,10,October,41,Tuesday,0,0,2016-10-01
2016-10-12,20161012,2016,Q4,10,October,41,Wednesday,0,0,2016-10-01
2016-10-13,20161013,2016,Q4,10,October,41,Thursday,0,0,2016-10-01
2016-10-14,20161014,2016,Q4,10,October,41,Friday,0,0,2016-10-01
2016-10-15,20161015,2016,Q4,10,October,41,Saturday,1,1,2016-10-01
2016-10-16,20161016,2016,Q4,10,October,41,Sunday,1,0,2016-10-01
2016-10-17,20161017,2016,Q4,10,October,42,Monday,0,0,2016-10-01
2016-10-18,20161018,2016,Q4,10,October,42,Tuesday,0,0,2016-10-01
2016-10-19,20161019,2016,Q4,10,October,42,Wednesday,0,0,2016-10-01
